date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:54:37	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22acf3dcb7ff752b5296ca23ba2c7c2606%22	https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/dev/CV/CV/CV3.1/CV/maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.svg	(from https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/css/font-awesome.min.css)
01:54:38	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Sep%202024%2000:54:38%20GMT	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/css/owl.video.play.png	C:/dev/CV/CV/CV3.1/CV/maha-cv-resume-bootstrap.vercel.app/assets/plugins/css/owl.video.play.49.delayed	(from https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/css/owl.css)
01:54:38	38359/38359	---M--	200	added ('OK')	image/png	etag:%22ebe730c948f9f538aa71b20f017a574e%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/footer-bg.png	C:/dev/CV/CV/CV3.1/CV/maha-cv-resume-bootstrap.vercel.app/assets/images/footer-bg.png	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
01:54:39	136741/136741	---M--	200	added ('OK')	image/jpeg	etag:%225e2afa388ac23047eb67bf086b6b8ce6%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/home-bg-img.jpg	C:/dev/CV/CV/CV3.1/CV/maha-cv-resume-bootstrap.vercel.app/assets/images/home-bg-img.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
01:54:39	48876/48876	---M--	200	added ('OK')	image/jpeg	etag:%2288546ca71939c1b4276a8eb55d743a09%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/extra-feature-bg.jpg	C:/dev/CV/CV/CV3.1/CV/maha-cv-resume-bootstrap.vercel.app/assets/images/extra-feature-bg.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
01:54:40	22145/22145	---M--	200	added ('OK')	image/png	etag:%22a3dff246d77211de05dd6a598ee0b094%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/map-color-overlay.png	C:/dev/CV/CV/CV3.1/CV/maha-cv-resume-bootstrap.vercel.app/assets/images/map-color-overlay.png	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
01:54:40	13131/13131	---M--	200	added ('OK')	image/png	etag:%2223551509aaeda8fc396c2cf21603971f%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/header-bg-2.png	C:/dev/CV/CV/CV3.1/CV/maha-cv-resume-bootstrap.vercel.app/assets/images/header-bg-2.png	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
01:54:41	3208/3208	---M--	200	added ('OK')	image/gif	etag:%22be1cede97289c13920048f238fd37b85%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/slider/status.gif	C:/dev/CV/CV/CV3.1/CV/maha-cv-resume-bootstrap.vercel.app/assets/images/slider/status.gif	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
01:54:41	2411/2411	---M--	200	added ('OK')	image/jpeg	etag:%22f8e26af8e8ca74e401f3b22dfb3a85d3%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/b-author.jpg	C:/dev/CV/CV/CV3.1/CV/maha-cv-resume-bootstrap.vercel.app/assets/images/b-author.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/blog-single.html)
01:54:43	84355/84355	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-14983%22	http://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	C:/dev/CV/CV/CV3.1/CV/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/blog-single.html)
01:54:43	28935/28935	---M-Z	200	added ('OK')	application/javascript	etag:W/%227107-Jma2+JVoXjx7P5flbj+ZW4QkPzY%22	https://cdn.jsdelivr.net/jquery.mixitup/latest/jquery.mixitup.min.js	C:/dev/CV/CV/CV3.1/CV/cdn.jsdelivr.net/jquery.mixitup/latest/jquery.mixitup.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/blog-single.html)
01:54:44	43118/43118	---M--	200	added ('OK')	image/png	etag:%2214442aa7f51015a14646c0d213479a22%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/p-2.png	C:/dev/CV/CV/CV3.1/CV/maha-cv-resume-bootstrap.vercel.app/assets/images/p-2.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-two.html)
